source_job_id,title,company_name,salary_text,city,district,experience,education,industry,company_size,financing_stage,skills,description,source,source_url,publish_time,crawl_time
lagou-00255,UI 设计师,成都星河信息有限公司,5-14K·14薪,成都,青羊区,5-10年,不限,智能制造,100-499人,未融资,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,lagou,https://lagou.example.invalid/jobs/255,2026-03-09,2026-06-02 17:15:30
boss-00256,Python 后端工程师,成都星河信息有限公司,10-22K,成都,锦江区,5-10年,硕士,金融科技,1000-9999人,B轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/256,2026-05-03,2026-06-02 00:15:30
boss-00257,运维工程师,成都鼎新科技有限公司,7-15K,成都,高新区,3-5年,不限,电子商务,1000-9999人,B轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,boss,https://boss.example.invalid/jobs/257,2026-03-07,2026-06-04 14:15:30
lagou-00258,电商运营,成都锦城数据有限公司,5-14K,成都,双流区,不限,大专,互联网,20-99人,未融资,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/258,2026-03-27,2026-06-03 10:15:30
51job-00259,运维工程师,成都博思信息有限公司,11-16K,成都,青羊区,1-3年,大专,教育培训,500-999人,天使轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,51job,https://51job.example.invalid/jobs/259,2026-04-21,2026-06-03 20:15:30
liepin-00260,算法工程师,成都蓉创科技有限公司,20-32K,成都,武侯区,5-10年,本科,电子商务,100-499人,上市公司,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,liepin,https://liepin.example.invalid/jobs/260,2026-04-28,2026-06-04 15:15:30
lagou-00261,产品经理,成都鼎新数据有限公司,12-20K·14薪,成都,金牛区,1-3年,本科,企业服务,500-999人,B轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,lagou,https://lagou.example.invalid/jobs/261,2026-04-03,2026-06-02 14:15:30
liepin-00262,测试工程师,成都鼎新软件有限公司,6-15K·13薪,成都,成华区,5-10年,本科,企业服务,500-999人,B轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,liepin,https://liepin.example.invalid/jobs/262,2026-04-19,2026-06-04 06:15:30
51job-00263,前端开发工程师,成都蓉创科技有限公司,11-18K,成都,锦江区,不限,不限,企业服务,1000-9999人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/263,2026-03-28,2026-06-03 22:15:30
lagou-00264,UI 设计师,成都蓉创信息有限公司,7-20K·13薪,成都,金牛区,不限,硕士,电子商务,20-99人,上市公司,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,lagou,https://lagou.example.invalid/jobs/264,2026-04-15,2026-06-03 19:15:30
liepin-00265,算法工程师,成都锦城软件有限公司,17-34K,成都,锦江区,不限,大专,企业服务,1000-9999人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,liepin,https://liepin.example.invalid/jobs/265,2026-05-13,2026-06-01 23:15:30
lagou-00266,测试工程师,成都宏图科技有限公司,6-12K,成都,金牛区,3-5年,不限,智能制造,500-999人,上市公司,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,lagou,https://lagou.example.invalid/jobs/266,2026-04-16,2026-06-02 11:15:30
liepin-00267,UI 设计师,成都蓉创软件有限公司,9-15K,成都,双流区,5-10年,本科,企业服务,500-999人,B轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,liepin,https://liepin.example.invalid/jobs/267,2026-04-19,2026-06-04 14:15:30
liepin-00268,Python 后端工程师,成都蓉创信息有限公司,14-23K,成都,锦江区,1-3年,大专,电子商务,20-99人,上市公司,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,liepin,https://liepin.example.invalid/jobs/268,2026-05-06,2026-06-04 14:15:30
liepin-00269,测试工程师,成都博思科技有限公司,5-19K,成都,天府新区,不限,大专,教育培训,100-499人,天使轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,liepin,https://liepin.example.invalid/jobs/269,2026-05-09,2026-06-04 03:15:30
lagou-00270,销售经理,成都博思科技有限公司,5-17K,成都,成华区,不限,大专,金融科技,1000-9999人,B轮,"销售,客户沟通,渠道拓展",负责客户开发、商务谈判和渠道拓展，制定销售策略并完成业绩指标，具备较强的客户沟通能力。,lagou,https://lagou.example.invalid/jobs/270,2026-05-12,2026-06-02 05:15:30
lagou-00271,运维工程师,成都宏图科技有限公司,11-17K,成都,成华区,5-10年,硕士,软件服务,20-99人,未融资,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/271,2026-05-14,2026-06-03 04:15:30
boss-00272,UI 设计师,成都星河科技有限公司,8-15K·13薪,成都,锦江区,1-3年,不限,企业服务,1000-9999人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/272,2026-04-05,2026-06-04 19:15:30
lagou-00273,Python 后端工程师,成都星河软件有限公司,14-27K,成都,天府新区,3-5年,硕士,企业服务,100-499人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/273,2026-04-17,2026-06-03 03:15:30
lagou-00274,UI 设计师,成都星河科技有限公司,8-17K·13薪,成都,高新区,1-3年,本科,金融科技,500-999人,未融资,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,lagou,https://lagou.example.invalid/jobs/274,2026-06-04,2026-06-02 05:15:30
51job-00275,算法工程师,成都蓉创软件有限公司,20-36K,成都,双流区,5-10年,硕士,软件服务,500-999人,C轮及以上,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,51job,https://51job.example.invalid/jobs/275,2026-03-24,2026-06-03 01:15:30
liepin-00276,产品经理,成都天府软件有限公司,10-24K,成都,锦江区,不限,大专,教育培训,1000-9999人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/276,2026-03-12,2026-06-04 08:15:30
liepin-00277,数据开发工程师,成都宏图软件有限公司,10-24K,成都,高新区,不限,本科,软件服务,500-999人,未融资,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/277,2026-05-24,2026-06-04 05:15:30
51job-00278,数据开发工程师,成都宏图科技有限公司,13-28K,成都,高新区,3-5年,大专,互联网,100-499人,C轮及以上,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/278,2026-05-13,2026-06-02 08:15:30
lagou-00279,测试工程师,成都鼎新软件有限公司,6-12K·13薪,成都,武侯区,1-3年,不限,智能制造,20-99人,未融资,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,lagou,https://lagou.example.invalid/jobs/279,2026-04-30,2026-06-02 20:15:30
51job-00280,数据开发工程师,成都宏图软件有限公司,14-27K·14薪,成都,成华区,不限,本科,软件服务,1000-9999人,C轮及以上,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/280,2026-05-07,2026-06-03 23:15:30
51job-00281,Java 开发工程师,成都蓉创软件有限公司,12-23K·13薪,成都,武侯区,5-10年,大专,企业服务,500-999人,B轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,51job,https://51job.example.invalid/jobs/281,2026-03-31,2026-06-03 15:15:30
51job-00282,Python 后端工程师,成都天府数据有限公司,13-22K·13薪,成都,武侯区,3-5年,不限,智能制造,500-999人,天使轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/282,2026-04-17,2026-06-03 19:15:30
lagou-00283,运维工程师,成都天府数据有限公司,9-16K,成都,天府新区,1-3年,硕士,智能制造,100-499人,天使轮,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/283,2026-04-25,2026-06-03 02:15:30
lagou-00284,数据分析师,成都星河科技有限公司,7-18K·13薪,成都,金牛区,不限,不限,企业服务,1000-9999人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/284,2026-05-16,2026-06-04 10:15:30
liepin-00285,电商运营,成都博思信息有限公司,8-15K·14薪,成都,锦江区,1-3年,不限,教育培训,1000-9999人,B轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/285,2026-03-31,2026-06-03 12:15:30
lagou-00286,UI 设计师,成都宏图数据有限公司,7-19K,成都,天府新区,不限,大专,金融科技,20-99人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,lagou,https://lagou.example.invalid/jobs/286,2026-05-20,2026-06-02 05:15:30
lagou-00287,产品经理,成都鼎新信息有限公司,9-23K·13薪,成都,成华区,5-10年,大专,金融科技,500-999人,A轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,lagou,https://lagou.example.invalid/jobs/287,2026-04-05,2026-06-03 04:15:30
lagou-00288,电商运营,成都博思软件有限公司,5-13K,成都,武侯区,1-3年,大专,金融科技,20-99人,天使轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/288,2026-05-01,2026-06-03 17:15:30
liepin-00289,前端开发工程师,成都云智软件有限公司,11-22K,成都,成华区,1-3年,不限,软件服务,500-999人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,liepin,https://liepin.example.invalid/jobs/289,2026-05-03,2026-06-02 00:15:30
51job-00290,数据开发工程师,成都蓉创数据有限公司,12-26K,成都,金牛区,5-10年,不限,电子商务,100-499人,C轮及以上,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/290,2026-03-25,2026-06-02 00:15:30
51job-00291,前端开发工程师,成都博思数据有限公司,9-22K·13薪,成都,天府新区,1-3年,大专,智能制造,500-999人,B轮,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,51job,https://51job.example.invalid/jobs/291,2026-04-08,2026-06-04 13:15:30
lagou-00292,运维工程师,成都鼎新数据有限公司,7-16K,成都,金牛区,5-10年,本科,金融科技,500-999人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/292,2026-05-06,2026-06-03 07:15:30
lagou-00293,电商运营,成都蓉创科技有限公司,7-13K,成都,高新区,1-3年,硕士,互联网,20-99人,未融资,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,lagou,https://lagou.example.invalid/jobs/293,2026-05-19,2026-06-03 17:15:30
boss-00294,Python 后端工程师,成都星河软件有限公司,10-27K,成都,武侯区,1-3年,大专,智能制造,500-999人,B轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/294,2026-05-02,2026-06-04 04:15:30
boss-00295,UI 设计师,成都宏图数据有限公司,6-13K·14薪,成都,金牛区,5-10年,大专,智能制造,100-499人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/295,2026-04-24,2026-06-02 11:15:30
51job-00296,算法工程师,成都天府科技有限公司,20-38K·13薪,成都,金牛区,3-5年,本科,金融科技,500-999人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,51job,https://51job.example.invalid/jobs/296,2026-04-04,2026-06-02 02:15:30
51job-00297,Python 后端工程师,成都云智软件有限公司,14-23K·13薪,成都,成华区,3-5年,不限,企业服务,1000-9999人,A轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/297,2026-04-05,2026-06-02 03:15:30
lagou-00298,Python 后端工程师,成都博思信息有限公司,14-26K,成都,双流区,5-10年,硕士,软件服务,500-999人,未融资,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,lagou,https://lagou.example.invalid/jobs/298,2026-03-25,2026-06-02 16:15:30
51job-00299,UI 设计师,成都星河信息有限公司,9-17K,成都,成华区,3-5年,不限,智能制造,1000-9999人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/299,2026-04-13,2026-06-03 23:15:30
lagou-00300,数据开发工程师,成都云智科技有限公司,14-29K,成都,金牛区,不限,本科,电子商务,100-499人,上市公司,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,lagou,https://lagou.example.invalid/jobs/300,2026-06-02,2026-06-04 04:15:30
boss-00301,数据分析师,成都博思数据有限公司,6-17K·13薪,成都,天府新区,3-5年,硕士,智能制造,20-99人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,boss,https://boss.example.invalid/jobs/301,2026-05-08,2026-06-03 04:15:30
boss-00302,Python 后端工程师,成都蓉创软件有限公司,12-27K,成都,天府新区,不限,大专,金融科技,1000-9999人,天使轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,boss,https://boss.example.invalid/jobs/302,2026-05-12,2026-06-03 23:15:30
liepin-00303,电商运营,成都鼎新信息有限公司,4-14K,成都,双流区,不限,本科,金融科技,500-999人,天使轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,liepin,https://liepin.example.invalid/jobs/303,2026-03-09,2026-06-03 08:15:30
lagou-00304,算法工程师,成都锦城数据有限公司,17-33K·14薪,成都,双流区,不限,硕士,企业服务,100-499人,未融资,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,lagou,https://lagou.example.invalid/jobs/304,2026-04-24,2026-06-04 22:15:30
51job-00305,数据开发工程师,成都宏图科技有限公司,13-24K·14薪,成都,武侯区,3-5年,不限,互联网,500-999人,上市公司,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,51job,https://51job.example.invalid/jobs/305,2026-05-04,2026-06-04 03:15:30
lagou-00306,Java 开发工程师,成都宏图信息有限公司,9-26K,成都,金牛区,5-10年,本科,智能制造,100-499人,A轮,"Java,Spring Boot,MySQL,Redis,Linux",负责 Java 后端系统开发与维护，熟悉 Spring Boot、MySQL、Redis 和 Linux 环境部署，有分布式项目经验优先。,lagou,https://lagou.example.invalid/jobs/306,2026-03-25,2026-06-03 03:15:30
liepin-00307,数据开发工程师,成都鼎新数据有限公司,13-26K·13薪,成都,青羊区,3-5年,大专,互联网,100-499人,B轮,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/307,2026-03-24,2026-06-04 00:15:30
boss-00308,UI 设计师,成都鼎新信息有限公司,7-20K,成都,双流区,不限,硕士,软件服务,1000-9999人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/308,2026-05-12,2026-06-04 21:15:30
51job-00309,产品经理,成都星河科技有限公司,10-25K,成都,武侯区,1-3年,不限,软件服务,20-99人,B轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,51job,https://51job.example.invalid/jobs/309,2026-05-23,2026-06-02 05:15:30
liepin-00310,Python 后端工程师,成都天府科技有限公司,14-27K,成都,成华区,1-3年,硕士,企业服务,20-99人,B轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,liepin,https://liepin.example.invalid/jobs/310,2026-05-29,2026-06-03 01:15:30
boss-00311,UI 设计师,成都星河数据有限公司,8-18K,成都,成华区,1-3年,不限,互联网,100-499人,C轮及以上,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/311,2026-03-29,2026-06-04 18:15:30
lagou-00312,数据分析师,成都宏图软件有限公司,10-18K,成都,双流区,1-3年,大专,教育培训,1000-9999人,C轮及以上,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,lagou,https://lagou.example.invalid/jobs/312,2026-05-22,2026-06-03 02:15:30
51job-00313,UI 设计师,成都鼎新软件有限公司,9-20K·13薪,成都,金牛区,3-5年,大专,教育培训,100-499人,B轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/313,2026-03-26,2026-06-03 06:15:30
liepin-00314,测试工程师,成都云智信息有限公司,8-19K,成都,高新区,不限,本科,软件服务,100-499人,A轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,liepin,https://liepin.example.invalid/jobs/314,2026-05-31,2026-06-03 11:15:30
boss-00315,UI 设计师,成都锦城信息有限公司,9-15K,成都,高新区,3-5年,大专,软件服务,500-999人,A轮,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,boss,https://boss.example.invalid/jobs/315,2026-04-07,2026-06-03 02:15:30
boss-00316,运维工程师,成都宏图科技有限公司,11-18K·14薪,成都,金牛区,3-5年,不限,智能制造,1000-9999人,未融资,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,boss,https://boss.example.invalid/jobs/316,2026-04-04,2026-06-04 01:15:30
boss-00317,测试工程师,成都博思科技有限公司,8-18K,成都,青羊区,不限,本科,教育培训,100-499人,A轮,"Python,SQL,Linux",负责接口测试、自动化测试用例编写和质量保障，熟悉 Python 脚本和 SQL 查询，有 CI/CD 集成经验优先。,boss,https://boss.example.invalid/jobs/317,2026-03-13,2026-06-04 22:15:30
liepin-00318,前端开发工程师,成都蓉创软件有限公司,7-23K,成都,武侯区,1-3年,本科,互联网,1000-9999人,C轮及以上,"JavaScript,TypeScript,React,Vue",负责 Web 前端开发，参与组件库建设和性能优化，熟悉 React/Vue 技术栈，有 TypeScript 项目经验。,liepin,https://liepin.example.invalid/jobs/318,2026-05-07,2026-06-02 16:15:30
liepin-00319,运维工程师,成都锦城软件有限公司,9-16K·14薪,成都,双流区,1-3年,硕士,金融科技,100-499人,C轮及以上,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,liepin,https://liepin.example.invalid/jobs/319,2026-03-07,2026-06-04 07:15:30
51job-00320,数据分析师,成都星河软件有限公司,7-16K·13薪,成都,双流区,3-5年,本科,软件服务,500-999人,A轮,"SQL,Python,Excel,Tableau,数据分析,数据可视化",负责业务数据分析、指标体系建设和数据看板搭建，熟练 SQL、Excel 和 Python，能独立完成分析报告。,51job,https://51job.example.invalid/jobs/320,2026-04-24,2026-06-04 12:15:30
liepin-00321,产品经理,成都天府信息有限公司,9-24K,成都,锦江区,1-3年,不限,互联网,20-99人,天使轮,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,liepin,https://liepin.example.invalid/jobs/321,2026-04-09,2026-06-04 18:15:30
boss-00322,产品经理,成都云智数据有限公司,8-24K,成都,成华区,1-3年,大专,教育培训,500-999人,C轮及以上,"需求分析,原型设计,项目管理,Figma",负责需求分析、产品规划和项目推进，熟悉原型设计工具和敏捷开发流程，具备跨团队沟通协调能力。,boss,https://boss.example.invalid/jobs/322,2026-04-08,2026-06-02 11:15:30
liepin-00323,数据开发工程师,成都云智数据有限公司,11-22K,成都,高新区,3-5年,不限,金融科技,20-99人,未融资,"SQL,Python,Spark,Hadoop,数据仓库",负责数据仓库建设和 ETL 流程开发，熟悉 Spark/Hive/Hadoop 生态，有海量数据处理经验优先。,liepin,https://liepin.example.invalid/jobs/323,2026-05-03,2026-06-04 02:15:30
boss-00324,算法工程师,成都天府软件有限公司,18-33K·14薪,成都,成华区,不限,本科,金融科技,20-99人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/324,2026-03-13,2026-06-02 22:15:30
boss-00325,电商运营,成都鼎新软件有限公司,8-11K·13薪,成都,青羊区,1-3年,不限,电子商务,500-999人,A轮,"电商运营,Excel,数据分析,用户增长",负责店铺运营、活动策划和数据复盘，具备天猫/京东等电商平台运营经验，善于数据驱动增长。,boss,https://boss.example.invalid/jobs/325,2026-03-29,2026-06-03 08:15:30
51job-00326,UI 设计师,成都蓉创信息有限公司,7-13K,成都,双流区,3-5年,硕士,智能制造,100-499人,未融资,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/326,2026-06-01,2026-06-02 00:15:30
liepin-00327,算法工程师,成都博思数据有限公司,20-35K·14薪,成都,青羊区,3-5年,硕士,教育培训,100-499人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,liepin,https://liepin.example.invalid/jobs/327,2026-03-23,2026-06-04 04:15:30
51job-00328,UI 设计师,成都锦城数据有限公司,6-15K,成都,锦江区,不限,大专,电子商务,100-499人,上市公司,"Figma,Photoshop,原型设计",负责产品界面设计、设计规范制定和交互细节优化，熟悉 Figma 和 PS，对用户体验有较高追求。,51job,https://51job.example.invalid/jobs/328,2026-04-10,2026-06-04 05:15:30
liepin-00329,运维工程师,成都星河信息有限公司,10-19K,成都,成华区,不限,本科,教育培训,100-499人,C轮及以上,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,liepin,https://liepin.example.invalid/jobs/329,2026-05-16,2026-06-03 23:15:30
boss-00330,算法工程师,成都宏图数据有限公司,16-37K,成都,天府新区,5-10年,硕士,金融科技,100-499人,天使轮,"Python,机器学习,深度学习,C++",负责推荐/搜索/广告等算法模型开发与优化，熟悉主流深度学习框架，有实际业务落地经验。,boss,https://boss.example.invalid/jobs/330,2026-05-18,2026-06-02 07:15:30
51job-00331,Python 后端工程师,成都天府科技有限公司,13-21K,成都,双流区,5-10年,硕士,智能制造,500-999人,B轮,"Python,FastAPI,PostgreSQL,Redis,Docker",负责业务后端服务开发，参与系统架构设计，使用 Python、FastAPI、PostgreSQL、Redis、Docker 构建稳定高效的微服务接口。,51job,https://51job.example.invalid/jobs/331,2026-05-07,2026-06-03 22:15:30
51job-00332,运维工程师,成都云智科技有限公司,7-21K·13薪,成都,双流区,5-10年,不限,软件服务,1000-9999人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,51job,https://51job.example.invalid/jobs/332,2026-03-18,2026-06-02 03:15:30
lagou-00333,运维工程师,成都蓉创数据有限公司,11-15K·13薪,成都,成华区,1-3年,硕士,电子商务,20-99人,上市公司,"Linux,Docker,Kubernetes,Redis,MySQL",负责系统部署上线、监控告警和故障排查，熟悉 Linux、Docker 和 Kubernetes 容器编排。,lagou,https://lagou.example.invalid/jobs/333,2026-04-09,2026-06-02 21:15:30
